datetime,open,high,low,close,volume
1.5633336e+18,3960.934,3961.919,3956.648,3957.35,9986.0
1.56333366e+18,3957.35,3959.32,3957.35,3958.752,3724.0
1.56333372e+18,3958.752,3960.161,3958.057,3959.532,2510.0
1.56333378e+18,3959.532,3959.532,3954.26,3955.947,9254.0
1.56333384e+18,3955.947,3958.051,3955.663,3955.735,3026.0
1.5633339e+18,3955.735,3960.233,3955.735,3959.532,3234.0
1.56333396e+18,3959.532,3962.433,3958.83,3962.221,6702.0
1.56333402e+18,3962.221,3962.433,3959.761,3959.973,3928.0
1.56333408e+18,3959.973,3960.675,3958.636,3959.55,3626.0
1.56333414e+18,3959.55,3961.448,3958.359,3958.359,9254.0
1.5633414e+18,3956.183,3957.651,3953.773,3953.773,15064.0
1.56334146e+18,3953.773,3956.584,3953.0,3956.167,8712.0
1.56334152e+18,3956.167,3958.277,3956.167,3957.224,5590.0
1.56334158e+18,3957.224,3958.141,3955.747,3957.785,5054.0
1.56334164e+18,3957.785,3957.785,3953.353,3953.493,4880.0
1.5633417e+18,3953.493,3955.671,3953.493,3954.97,5160.0
1.56334176e+18,3954.97,3955.671,3953.283,3953.985,5290.0
1.56334182e+18,3953.985,3958.269,3953.283,3958.269,6830.0
1.56334188e+18,3958.269,3959.961,3957.851,3959.825,4282.0
1.56334194e+18,3959.825,3959.825,3957.999,3958.84,2560.0
1.563342e+18,3958.84,3959.548,3957.927,3959.052,2930.0
1.56334206e+18,3959.052,3959.052,3957.014,3957.787,4312.0
1.56334212e+18,3957.787,3958.84,3955.794,3956.502,4744.0
1.56334218e+18,3956.502,3961.485,3956.502,3960.784,5542.0
1.56334224e+18,3960.784,3963.807,3960.784,3962.894,14402.0
1.5633423e+18,3962.894,3964.019,3961.279,3961.279,7990.0
1.56334236e+18,3961.279,3962.766,3960.866,3960.866,7000.0
1.56334242e+18,3960.866,3963.751,3960.866,3963.539,6124.0
1.56334248e+18,3963.539,3963.966,3962.067,3962.773,8834.0
1.56334254e+18,3962.773,3962.985,3960.094,3960.094,6282.0
1.5633426e+18,3960.094,3960.094,3957.983,3959.123,5106.0
1.56334266e+18,3959.123,3961.099,3959.123,3960.887,3564.0
1.56334272e+18,3960.887,3961.171,3958.777,3958.989,3798.0
1.56334278e+18,3958.989,3960.463,3958.777,3960.173,1924.0
1.56334284e+18,3960.173,3962.496,3959.472,3962.496,3742.0
1.5633429e+18,3962.496,3963.269,3961.442,3962.144,4506.0
1.56334296e+18,3962.144,3967.561,3962.144,3965.954,24920.0
1.56334302e+18,3965.954,3966.795,3964.056,3964.757,11250.0
1.56334308e+18,3964.757,3966.372,3959.692,3960.394,20964.0
1.56334314e+18,3960.394,3963.545,3959.692,3962.143,7476.0
1.5633432e+18,3962.143,3963.757,3959.747,3960.872,8660.0
1.56334326e+18,3960.872,3963.196,3960.171,3962.494,4082.0
1.56334332e+18,3962.494,3964.742,3961.441,3961.441,8338.0
1.56334338e+18,3961.441,3962.354,3959.471,3959.471,6726.0
1.56334344e+18,3959.471,3960.658,3958.064,3958.477,14734.0
1.5633435e+18,3958.477,3959.178,3954.677,3955.662,12240.0
1.56334356e+18,3955.662,3957.772,3954.889,3957.772,6676.0
1.56334362e+18,3957.772,3958.757,3956.859,3957.632,4596.0
1.56334368e+18,3957.632,3961.005,3956.719,3960.231,8784.0
1.56334374e+18,3960.231,3962.346,3959.602,3960.519,4976.0
1.5633438e+18,3960.519,3962.138,3959.818,3961.926,4986.0
1.56334386e+18,3961.926,3962.35,3960.523,3960.523,5096.0
1.56334392e+18,3960.523,3963.545,3960.318,3962.703,7756.0
1.56334398e+18,3962.703,3964.828,3961.445,3961.934,6454.0
1.56334404e+18,3961.934,3963.063,3961.021,3961.938,4142.0
1.5633441e+18,3961.938,3963.135,3960.182,3960.394,5268.0
1.56334416e+18,3960.394,3961.235,3960.11,3961.023,2980.0
1.56334422e+18,3961.023,3963.205,3961.023,3962.292,3008.0
1.56334428e+18,3962.292,3963.979,3962.292,3963.489,6612.0
1.56334434e+18,3963.489,3963.773,3961.663,3962.648,3040.0
1.5633444e+18,3962.648,3962.648,3961.38,3961.592,3034.0
1.56334446e+18,3961.592,3962.293,3959.691,3959.763,4220.0
1.56334452e+18,3959.763,3960.677,3958.918,3959.763,4410.0
1.56334458e+18,3959.763,3960.888,3959.619,3960.816,1896.0
1.56334464e+18,3960.816,3961.312,3959.903,3961.1,3156.0
1.5633447e+18,3961.1,3961.312,3957.444,3957.444,7054.0
1.56334476e+18,3957.444,3958.713,3954.894,3955.807,11368.0
1.56334482e+18,3955.807,3957.767,3954.894,3957.066,8468.0
1.56334488e+18,3957.066,3958.406,3955.663,3957.421,3994.0
1.56334494e+18,3957.421,3958.197,3955.807,3957.985,3700.0
1.563345e+18,3957.985,3958.898,3956.794,3958.898,5092.0
1.56334506e+18,3958.898,3958.898,3955.385,3955.385,5250.0
1.56334512e+18,3955.385,3957.423,3955.385,3957.423,3688.0
1.56334518e+18,3957.423,3957.423,3954.612,3954.612,6630.0
1.56334524e+18,3954.612,3954.824,3950.108,3953.621,29192.0
1.5633453e+18,3953.621,3955.937,3952.919,3955.447,8698.0
1.56334536e+18,3955.447,3955.447,3952.006,3953.693,7626.0
1.56334542e+18,3953.693,3956.292,3953.693,3955.868,4832.0
1.56334548e+18,3955.868,3956.782,3955.095,3956.08,4946.0
1.56334554e+18,3956.08,3957.985,3955.379,3957.985,5414.0
1.5633456e+18,3957.985,3957.985,3955.384,3956.787,4756.0
1.56334566e+18,3956.787,3957.282,3956.085,3956.294,2476.0
1.56334572e+18,3956.294,3958.981,3956.294,3958.981,5102.0
1.56334578e+18,3958.981,3958.981,3956.799,3958.138,5334.0
1.56334584e+18,3958.138,3958.913,3957.087,3958.489,3520.0
1.5633459e+18,3958.489,3958.489,3956.03,3957.227,2866.0
1.56334596e+18,3957.227,3958.913,3957.227,3958.0,2380.0
1.56334602e+18,3958.0,3960.383,3958.0,3959.622,5636.0
1.56334608e+18,3959.622,3960.821,3958.708,3960.609,6130.0
1.56334614e+18,3960.609,3962.507,3959.696,3962.295,11654.0
1.5633462e+18,3962.295,3966.793,3961.594,3962.507,28914.0
1.56334626e+18,3962.507,3964.122,3962.295,3963.208,5544.0
1.56334632e+18,3963.208,3970.607,3963.208,3970.607,32746.0
1.56334638e+18,3970.607,3977.217,3969.622,3974.505,77276.0
1.56334644e+18,3974.505,3975.135,3968.239,3970.911,27806.0
1.5633465e+18,3970.911,3972.881,3966.551,3966.551,23610.0
1.56334656e+18,3966.551,3968.085,3964.924,3964.924,15354.0
1.56334662e+18,3964.924,3966.399,3960.833,3962.448,21128.0
1.56334668e+18,3962.448,3963.505,3961.746,3961.89,14242.0
1.56334674e+18,3961.89,3965.774,3961.89,3964.372,27760.0
1.5633684e+18,3953.574,3959.792,3949.749,3959.024,64686.0
1.56336846e+18,3959.024,3962.196,3959.024,3962.125,22436.0
1.56336852e+18,3962.125,3962.984,3959.831,3960.458,17772.0
1.56336858e+18,3960.458,3962.29,3957.092,3961.375,15980.0
1.56336864e+18,3961.375,3961.377,3957.779,3958.066,9214.0
1.5633687e+18,3958.066,3960.737,3957.995,3958.766,10690.0
1.56336876e+18,3958.766,3959.676,3957.154,3958.98,7184.0
1.56336882e+18,3958.98,3958.98,3953.208,3955.66,19180.0
1.56336888e+18,3955.66,3957.001,3954.188,3957.001,8470.0
1.56336894e+18,3957.001,3957.699,3955.102,3957.482,5894.0
1.563369e+18,3957.482,3957.482,3953.9,3954.885,6472.0
1.56336906e+18,3954.885,3955.799,3953.419,3955.102,7978.0
1.56336912e+18,3955.102,3955.318,3953.417,3954.812,7186.0
1.56336918e+18,3954.812,3955.099,3953.129,3954.185,5358.0
1.56336924e+18,3954.185,3954.883,3950.026,3950.53,19184.0
1.5633693e+18,3950.53,3951.227,3947.646,3948.561,28616.0
1.56336936e+18,3948.561,3953.347,3947.646,3953.347,12722.0
1.56336942e+18,3953.347,3954.119,3952.364,3952.506,7844.0
1.56336948e+18,3952.506,3956.715,3952.435,3955.872,11288.0
1.56336954e+18,3955.872,3955.872,3953.203,3953.901,5312.0
1.5633696e+18,3953.901,3953.901,3951.233,3952.435,5818.0
1.56336966e+18,3952.435,3954.118,3952.002,3954.118,4358.0
1.56336972e+18,3954.118,3954.815,3952.916,3953.83,5840.0
1.56336978e+18,3953.83,3955.513,3952.916,3954.599,2592.0
1.56336984e+18,3954.599,3954.599,3952.987,3952.987,2832.0
1.5633699e+18,3952.987,3954.047,3952.218,3953.132,2294.0
1.56336996e+18,3953.132,3956.786,3953.132,3956.088,5866.0
1.56337002e+18,3956.088,3957.204,3955.111,3956.506,4528.0
1.56337008e+18,3956.506,3956.506,3954.678,3954.678,3224.0
1.56337014e+18,3954.678,3955.592,3952.226,3953.838,4618.0
1.5633702e+18,3953.838,3953.909,3952.226,3952.226,4840.0
1.56337026e+18,3952.226,3952.226,3949.537,3949.824,12418.0
1.56337032e+18,3949.824,3952.423,3949.608,3951.292,8026.0
1.56337038e+18,3951.292,3953.12,3951.221,3951.648,3374.0
1.56337044e+18,3951.648,3952.704,3951.432,3951.865,3624.0
1.5633705e+18,3951.865,3952.633,3951.648,3952.633,2986.0
1.56337056e+18,3952.633,3953.343,3952.346,3953.343,2638.0
1.56337062e+18,3953.343,3953.343,3951.227,3951.443,3382.0
1.56337068e+18,3951.443,3952.212,3950.672,3952.139,4986.0
1.56337074e+18,3952.139,3952.633,3950.96,3951.503,2096.0
1.5633708e+18,3951.503,3951.503,3948.834,3949.051,9848.0
1.56337086e+18,3949.051,3952.129,3948.834,3951.432,5716.0
1.56337092e+18,3951.432,3951.648,3950.036,3951.648,2836.0
1.56337098e+18,3951.648,3952.058,3950.446,3951.361,1492.0
1.56337104e+18,3951.361,3951.361,3950.446,3950.446,1344.0
1.5633711e+18,3950.446,3951.361,3949.532,3949.747,5472.0
1.56337116e+18,3949.747,3951.911,3949.747,3951.213,3212.0
1.56337122e+18,3951.213,3953.042,3951.142,3953.042,3504.0
1.56337128e+18,3953.042,3953.113,3951.911,3952.841,3234.0
1.56337134e+18,3952.841,3953.057,3951.926,3952.841,1412.0
1.5633714e+18,3952.841,3954.104,3952.143,3953.406,6534.0
1.56337146e+18,3953.406,3954.104,3952.204,3952.902,3134.0
1.56337152e+18,3952.902,3952.902,3951.29,3951.507,1374.0
1.56337158e+18,3951.507,3952.204,3951.219,3951.219,1126.0
1.56337164e+18,3951.219,3951.988,3950.738,3950.738,1982.0
1.5633717e+18,3950.738,3951.219,3949.752,3950.45,4186.0
1.56337176e+18,3950.45,3953.045,3948.838,3952.974,9142.0
1.56337182e+18,3952.974,3952.974,3951.439,3952.834,1660.0
1.56337188e+18,3952.834,3955.727,3951.92,3955.727,8920.0
1.56337194e+18,3955.727,3955.727,3954.813,3955.51,5500.0
1.563372e+18,3955.51,3957.412,3954.813,3956.714,10590.0
1.56337206e+18,3956.714,3956.714,3954.814,3955.583,3742.0
1.56337212e+18,3955.583,3955.799,3954.669,3955.589,2064.0
1.56337218e+18,3955.589,3955.589,3953.903,3954.888,1968.0
1.56337224e+18,3954.888,3954.888,3953.687,3954.601,1588.0
1.5633723e+18,3954.601,3954.601,3952.831,3952.831,5590.0
1.56337236e+18,3952.831,3954.033,3952.205,3953.335,3652.0
1.56337242e+18,3953.335,3954.033,3953.119,3954.033,2120.0
1.56337248e+18,3954.033,3954.802,3953.119,3954.802,1564.0
1.56337254e+18,3954.802,3954.802,3953.671,3953.671,848.0
1.5633726e+18,3953.671,3956.053,3953.671,3956.053,2948.0
1.56337266e+18,3956.053,3956.053,3955.285,3955.982,3066.0
1.56337272e+18,3955.982,3959.494,3955.982,3959.494,13134.0
1.56337278e+18,3959.494,3959.494,3956.897,3957.114,7850.0
1.56337284e+18,3957.114,3957.811,3955.502,3956.416,3258.0
1.5633729e+18,3956.416,3957.811,3956.199,3956.897,2448.0
1.56337296e+18,3956.897,3957.114,3955.502,3955.502,3656.0
1.56337302e+18,3955.502,3956.199,3954.516,3955.431,3786.0
1.56337308e+18,3955.431,3956.345,3955.431,3955.431,990.0
1.56337314e+18,3955.431,3956.345,3955.214,3955.5,998.0
1.5633732e+18,3955.5,3957.041,3955.429,3957.041,2426.0
1.56337326e+18,3957.041,3957.955,3956.127,3957.955,1858.0
1.56337332e+18,3957.955,3958.653,3957.041,3958.097,4740.0
1.56337338e+18,3958.097,3959.709,3958.026,3958.724,4656.0
1.56337344e+18,3958.724,3961.113,3958.026,3961.113,6564.0
1.5633735e+18,3961.113,3961.329,3958.803,3958.803,6344.0
1.56337356e+18,3958.803,3959.5,3957.479,3958.176,5808.0
1.56337362e+18,3958.176,3958.874,3957.191,3957.191,1864.0
1.56337368e+18,3957.191,3958.105,3956.493,3957.191,2596.0
1.56337374e+18,3957.191,3957.262,3955.795,3956.348,3312.0
1.5633738e+18,3956.348,3957.262,3955.508,3956.422,2886.0
1.56337386e+18,3956.422,3958.803,3956.422,3958.803,2662.0
1.56337392e+18,3958.803,3959.019,3957.407,3958.034,2030.0
1.56337398e+18,3958.034,3958.515,3957.12,3957.889,2352.0
1.56337404e+18,3957.889,3958.121,3957.191,3957.904,418.0
1.5633741e+18,3957.904,3958.818,3957.423,3957.688,2342.0
1.56337416e+18,3957.688,3960.501,3957.688,3959.803,6884.0
1.56337422e+18,3959.803,3960.501,3957.904,3957.904,3738.0
1.56337428e+18,3957.904,3958.818,3956.221,3956.292,3522.0
1.56337434e+18,3956.292,3956.99,3952.638,3952.926,11088.0
1.5633744e+18,3952.926,3953.624,3950.306,3951.918,16380.0
1.56337446e+18,3951.918,3952.832,3951.003,3951.437,6564.0
1.56337452e+18,3951.437,3952.615,3950.018,3951.414,7482.0
1.56337458e+18,3951.414,3952.615,3951.414,3952.615,2512.0
1.56337464e+18,3952.615,3952.615,3951.343,3951.414,2198.0
1.5633747e+18,3951.414,3952.111,3948.868,3949.782,11072.0
1.56337476e+18,3949.782,3951.126,3949.782,3951.126,3812.0
1.56337482e+18,3951.126,3951.126,3948.458,3948.674,7542.0
1.56337488e+18,3948.674,3949.372,3944.796,3946.983,40720.0
1.56337494e+18,3946.983,3947.392,3944.239,3946.478,21642.0
1.563375e+18,3946.478,3948.166,3945.21,3946.893,8190.0
1.56337506e+18,3946.893,3948.787,3946.196,3948.787,6232.0
1.56337512e+18,3948.787,3948.787,3946.671,3947.873,4810.0
1.56337518e+18,3947.873,3948.571,3946.959,3947.802,3062.0
1.56337524e+18,3947.802,3948.716,3947.104,3948.716,2956.0
1.5633753e+18,3948.716,3951.177,3947.802,3948.799,11808.0
1.56337536e+18,3948.799,3949.567,3947.526,3948.87,5120.0
1.56337542e+18,3948.87,3950.0,3947.956,3949.157,4974.0
1.56337548e+18,3949.157,3950.769,3948.459,3949.157,5058.0
1.56337554e+18,3949.157,3950.288,3948.243,3949.519,9634.0
1.5634116e+18,3949.858,3950.0,3945.0,3948.87,12540.0
1.56341166e+18,3948.87,3948.938,3944.505,3944.573,12488.0
1.56341172e+18,3944.573,3945.7,3941.902,3945.484,16154.0
1.56341178e+18,3945.484,3946.613,3943.174,3946.613,8980.0
1.56341184e+18,3946.613,3948.8,3945.698,3948.8,5056.0
1.5634119e+18,3948.8,3949.497,3947.117,3947.814,5506.0
1.56341196e+18,3947.814,3949.996,3947.165,3949.996,5786.0
1.56341202e+18,3949.996,3950.067,3948.384,3949.298,3268.0
1.56341208e+18,3949.298,3949.586,3948.455,3948.888,2380.0
1.56341214e+18,3948.888,3952.687,3948.888,3952.687,7158.0
1.5634122e+18,3952.687,3952.687,3949.097,3949.578,4140.0
1.56341226e+18,3949.578,3949.578,3947.75,3948.325,3748.0
1.56341232e+18,3948.325,3948.806,3946.425,3947.627,3904.0
1.56341238e+18,3947.627,3949.022,3946.567,3946.784,4990.0
1.56341244e+18,3946.784,3948.179,3944.813,3945.527,9046.0
1.5634125e+18,3945.527,3948.392,3944.664,3947.261,8784.0
1.56341256e+18,3947.261,3947.549,3946.008,3946.78,3466.0
1.56341262e+18,3946.78,3947.067,3944.18,3944.325,8490.0
1.56341268e+18,3944.325,3945.023,3942.907,3944.735,8786.0
1.56341274e+18,3944.735,3945.866,3943.821,3945.146,4620.0
1.5634128e+18,3945.146,3945.647,3944.444,3945.429,7046.0
1.56341286e+18,3945.429,3946.343,3944.515,3945.716,5870.0
1.56341292e+18,3945.716,3946.004,3941.348,3942.341,15330.0
1.56341298e+18,3942.341,3944.873,3942.341,3944.873,4496.0
1.56341304e+18,3944.873,3945.16,3942.563,3943.261,6140.0
1.5634131e+18,3943.261,3944.873,3941.003,3944.646,9448.0
1.56341316e+18,3944.646,3946.546,3944.646,3944.789,6802.0
1.56341322e+18,3944.789,3945.848,3942.271,3942.559,7780.0
1.56341328e+18,3942.559,3943.473,3941.428,3942.271,4930.0
1.56341334e+18,3942.271,3942.271,3939.603,3940.575,21404.0
1.5634134e+18,3940.575,3941.201,3938.675,3941.201,11406.0
1.56341346e+18,3941.201,3942.955,3940.287,3942.884,4954.0
1.56341352e+18,3942.884,3942.884,3940.646,3941.272,4422.0
1.56341358e+18,3941.272,3942.668,3941.056,3942.668,3340.0
1.56341364e+18,3942.668,3942.668,3941.056,3941.754,2866.0
1.5634137e+18,3941.754,3942.041,3940.073,3940.987,3564.0
1.56341376e+18,3940.987,3941.901,3940.073,3941.203,3196.0
1.56341382e+18,3941.203,3943.801,3940.987,3943.655,4540.0
1.56341388e+18,3943.655,3943.872,3941.972,3943.028,3108.0
1.56341394e+18,3943.028,3944.64,3942.331,3944.64,3856.0
1.563414e+18,3944.64,3944.64,3942.741,3943.872,4326.0
1.56341406e+18,3943.872,3944.64,3942.957,3943.726,2234.0
1.56341412e+18,3943.726,3946.323,3943.726,3945.554,5844.0
1.56341418e+18,3945.554,3950.628,3945.554,3950.628,21800.0
1.56341424e+18,3950.628,3950.628,3947.196,3948.663,8272.0
1.5634143e+18,3948.663,3948.663,3946.351,3947.049,5766.0
1.56341436e+18,3947.049,3947.963,3946.135,3947.049,2606.0
1.56341442e+18,3947.049,3948.877,3947.049,3948.18,3082.0
1.56341448e+18,3948.18,3949.717,3947.963,3949.02,5716.0
1.56341454e+18,3949.02,3949.717,3946.761,3946.761,3570.0
1.5634146e+18,3946.761,3946.761,3945.078,3945.776,4842.0
1.56341466e+18,3945.776,3945.776,3944.022,3944.72,7122.0
1.56341472e+18,3944.72,3944.936,3940.716,3942.399,17596.0
1.56341478e+18,3942.399,3943.888,3941.484,3942.903,3052.0
1.56341484e+18,3942.903,3945.783,3942.903,3945.567,3094.0
1.5634149e+18,3945.567,3945.567,3943.813,3943.813,1840.0
1.56341496e+18,3943.813,3944.868,3943.813,3944.868,958.0
1.56341502e+18,3944.868,3946.28,3944.1,3946.28,2616.0
1.56341508e+18,3946.28,3947.336,3945.582,3945.724,3064.0
1.56341514e+18,3945.724,3945.724,3944.668,3944.884,1190.0
1.5634152e+18,3944.884,3944.884,3943.466,3943.466,3336.0
1.56341526e+18,3943.466,3944.596,3943.466,3943.899,2354.0
1.56341532e+18,3943.899,3944.596,3942.912,3943.61,1904.0
1.56341538e+18,3943.61,3944.595,3942.912,3943.897,2538.0
1.56341544e+18,3943.897,3944.666,3943.681,3943.969,1654.0
1.5634155e+18,3943.969,3943.969,3942.912,3942.912,1284.0
1.56341556e+18,3942.912,3943.752,3942.696,3942.838,938.0
1.56341562e+18,3942.838,3945.364,3942.838,3945.364,2902.0
1.56341568e+18,3945.364,3947.192,3944.666,3945.435,3992.0
1.56341574e+18,3945.435,3945.509,3943.897,3944.114,1684.0
1.5634158e+18,3944.114,3946.495,3943.897,3946.062,2052.0
1.56341586e+18,3946.062,3946.495,3945.364,3945.435,808.0
1.56341592e+18,3945.435,3946.349,3944.737,3945.435,876.0
1.56341598e+18,3945.435,3945.435,3944.379,3945.364,894.0
1.56341604e+18,3945.364,3945.364,3942.977,3943.194,2916.0
1.563417e+18,3942.977,3943.894,3942.28,3943.894,4968.0
1.56341706e+18,3943.894,3944.11,3943.196,3943.196,1354.0
1.56341712e+18,3943.196,3943.196,3941.296,3941.994,5108.0
1.56341718e+18,3941.994,3942.971,3941.296,3942.057,2726.0
1.56341724e+18,3942.057,3943.886,3941.36,3943.188,3486.0
1.5634173e+18,3943.188,3944.655,3943.188,3944.655,3082.0
1.56341736e+18,3944.655,3945.785,3943.957,3944.871,2438.0
1.56341742e+18,3944.871,3944.943,3943.331,3944.872,2652.0
1.56341748e+18,3944.872,3945.088,3943.189,3943.189,3162.0
1.56341754e+18,3943.189,3944.655,3943.189,3944.174,1750.0
1.5634176e+18,3944.174,3945.57,3943.26,3944.872,3856.0
1.56341766e+18,3944.872,3945.088,3944.174,3945.088,1620.0
1.56341772e+18,3945.088,3945.088,3942.972,3942.972,2236.0
1.56341778e+18,3942.972,3944.103,3942.972,3944.103,682.0
1.56341784e+18,3944.103,3944.872,3942.972,3944.872,1698.0
1.5634179e+18,3944.872,3945.088,3943.476,3944.18,1416.0
1.56341796e+18,3944.18,3945.792,3943.553,3944.251,3056.0
1.56341802e+18,3944.251,3944.467,3943.482,3943.482,2154.0
1.56341808e+18,3943.482,3944.18,3941.654,3942.352,5558.0
1.56341814e+18,3942.352,3943.337,3941.654,3943.337,2716.0
1.5634182e+18,3943.337,3944.18,3942.568,3944.18,2234.0
1.56341826e+18,3944.18,3944.18,3942.489,3942.489,1444.0
1.56341832e+18,3942.489,3943.956,3942.273,3943.258,3188.0
1.56341838e+18,3943.258,3944.172,3942.777,3943.956,4994.0
1.56341844e+18,3943.956,3943.956,3942.196,3942.894,1276.0
1.5634185e+18,3942.894,3943.11,3941.498,3942.412,3364.0
1.56341856e+18,3942.412,3942.412,3940.584,3940.584,6696.0
1.56341862e+18,3940.584,3941.498,3939.453,3940.367,15336.0
1.56341868e+18,3940.367,3941.281,3937.77,3940.294,24484.0
1.56341874e+18,3940.294,3940.992,3938.682,3940.921,5352.0
1.5634188e+18,3940.921,3940.921,3939.164,3940.078,3990.0
1.56341886e+18,3940.078,3940.223,3937.48,3938.394,9000.0
1.56341892e+18,3938.394,3939.092,3936.01,3936.01,26084.0
1.56341898e+18,3936.01,3938.391,3936.01,3938.096,8674.0
1.56341904e+18,3938.096,3938.096,3936.484,3936.555,4298.0
1.5634191e+18,3936.555,3940.071,3936.074,3940.071,7598.0
1.56341916e+18,3940.071,3940.772,3939.085,3939.858,3412.0
1.56341922e+18,3939.858,3940.556,3939.08,3939.08,2766.0
1.56341928e+18,3939.08,3940.211,3938.864,3939.298,1920.0
1.56341934e+18,3939.298,3939.996,3938.239,3938.937,1750.0
1.5634194e+18,3938.937,3939.011,3938.097,3938.313,2598.0
1.56341946e+18,3938.313,3939.011,3936.264,3937.395,3130.0
1.56341952e+18,3937.395,3937.395,3935.567,3936.264,6570.0
1.56341958e+18,3936.264,3939.366,3935.783,3939.366,4780.0
1.56341964e+18,3939.366,3940.063,3935.712,3935.712,6304.0
1.5634197e+18,3935.712,3936.257,3932.891,3932.891,26352.0
1.56341976e+18,3932.891,3935.271,3931.977,3934.574,13944.0
1.56341982e+18,3934.574,3935.2,3933.301,3934.286,4910.0
1.56341988e+18,3934.286,3936.883,3933.588,3936.193,5488.0
1.56341994e+18,3936.193,3936.193,3934.51,3935.496,5836.0
1.56342e+18,3935.496,3938.38,3934.581,3937.466,3632.0
1.56342006e+18,3937.466,3938.38,3936.552,3938.164,3936.0
1.56342012e+18,3938.164,3942.659,3937.466,3941.961,12102.0
1.56342018e+18,3941.961,3943.431,3940.282,3942.446,13614.0
1.56342024e+18,3942.446,3943.36,3940.763,3940.763,5470.0
1.5634203e+18,3940.763,3941.677,3939.849,3940.065,3016.0
1.56342036e+18,3940.065,3941.748,3940.065,3940.979,1550.0
1.56342042e+18,3940.979,3941.677,3938.576,3939.49,4786.0
1.56342048e+18,3939.49,3941.461,3937.735,3937.951,3980.0
1.56342054e+18,3937.951,3940.888,3937.735,3940.19,5394.0
1.5634278e+18,3937.182,3937.182,3920.175,3920.873,133536.0
1.56342786e+18,3920.873,3920.944,3901.578,3908.337,139240.0
1.56342792e+18,3908.337,3913.611,3906.583,3912.913,48404.0
1.56342798e+18,3912.913,3913.682,3909.033,3911.16,31254.0
1.56342804e+18,3911.16,3917.71,3910.463,3917.012,32370.0
1.5634281e+18,3917.012,3917.012,3912.055,3912.559,27404.0
1.56342816e+18,3912.559,3913.812,3908.107,3908.589,25016.0
1.56342822e+18,3908.589,3911.759,3907.812,3911.688,21500.0
1.56342828e+18,3911.688,3915.128,3910.08,3914.431,19756.0
1.56342834e+18,3914.431,3914.431,3911.839,3913.166,19042.0
1.5634284e+18,3913.166,3913.721,3911.122,3913.721,15140.0
1.56342846e+18,3913.721,3914.49,3911.963,3913.575,13846.0
1.56342852e+18,3913.575,3919.063,3912.374,3918.365,31294.0
1.56342858e+18,3918.365,3926.127,3917.6,3925.429,44980.0
1.56342864e+18,3925.429,3925.552,3920.79,3921.055,34424.0
1.5634287e+18,3921.055,3923.865,3921.055,3921.194,16080.0
1.56342876e+18,3921.194,3922.251,3919.147,3919.364,11194.0
1.56342882e+18,3919.364,3920.754,3919.216,3920.347,10318.0
1.56342888e+18,3920.347,3922.805,3919.433,3920.564,12354.0
1.56342894e+18,3920.564,3921.262,3919.363,3919.363,5480.0
1.563429e+18,3919.363,3920.277,3918.448,3919.146,9180.0
1.56342906e+18,3919.146,3919.146,3916.765,3917.679,11334.0
1.56342912e+18,3917.679,3920.348,3917.463,3919.579,11004.0
1.56342918e+18,3919.579,3921.278,3919.579,3920.363,9492.0
1.56342924e+18,3920.363,3923.587,3920.363,3922.961,18252.0
1.5634293e+18,3922.961,3925.487,3921.759,3922.673,18266.0
1.56342936e+18,3922.673,3923.371,3921.061,3922.673,5084.0
1.56342942e+18,3922.673,3922.673,3920.363,3920.58,7648.0
1.56342948e+18,3920.58,3920.651,3917.766,3918.68,9214.0
1.56342954e+18,3918.68,3919.378,3916.781,3916.781,7954.0
1.5634296e+18,3916.781,3917.479,3914.868,3916.07,17252.0
1.56342966e+18,3916.07,3918.234,3915.782,3916.767,9840.0
1.56342972e+18,3916.767,3917.249,3914.797,3915.566,9444.0
1.56342978e+18,3915.566,3915.782,3913.401,3915.013,10976.0
1.56342984e+18,3915.013,3916.984,3914.316,3916.503,10136.0
1.5634299e+18,3916.503,3918.456,3916.286,3917.759,7074.0
1.56342996e+18,3917.759,3919.154,3915.788,3916.844,9878.0
1.56343002e+18,3916.844,3918.24,3916.075,3916.557,6572.0
1.56343008e+18,3916.557,3918.87,3916.557,3918.172,5468.0
1.56343014e+18,3918.172,3919.374,3917.474,3919.374,3392.0
1.5634302e+18,3919.374,3920.073,3917.978,3920.073,4808.0
1.56343026e+18,3920.073,3920.154,3918.542,3920.154,4352.0
1.56343032e+18,3920.154,3922.247,3919.456,3921.549,13148.0
1.56343038e+18,3921.549,3921.837,3918.471,3919.385,5028.0
1.56343044e+18,3919.385,3920.779,3918.469,3920.081,3968.0
1.5634305e+18,3920.081,3920.081,3917.484,3918.104,3766.0
1.56343056e+18,3918.104,3920.779,3917.407,3919.095,7806.0
1.56343062e+18,3919.095,3920.081,3918.469,3919.383,2496.0
1.56343068e+18,3919.383,3919.383,3915.72,3916.011,11260.0
1.56343074e+18,3916.011,3917.978,3916.011,3917.69,3828.0
1.5634308e+18,3917.69,3917.978,3916.079,3917.064,4312.0
1.56343086e+18,3917.064,3918.676,3916.583,3918.243,5616.0
1.56343092e+18,3918.243,3918.388,3916.56,3916.847,2202.0
1.56343098e+18,3916.847,3917.761,3912.421,3914.104,17528.0
1.56343104e+18,3914.104,3916.989,3913.194,3914.108,10386.0
1.5634311e+18,3914.108,3915.022,3911.716,3912.413,10602.0
